Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Cellular_Component_2026__Cytoplasmic Stress Granule (GO:0010494),-0.23620987711749486,-1.000291337285784,0.4669926650366748,0.7154944938794306,1.0,20/78,20.31%,EIF4E;C9ORF72;RBPMS2;VCP;DAZAP2;LARP1B;YBX1;PRKAA2;DDX1;STAU1;HABP4;PABPC1;EIF2S1;CAPRIN1;ATXN2;EIF4G1;DYRK3;KPNB1;LARP4;FXR1
prerank,KEGG_2019_Mouse__Carbohydrate digestion and absorption,-0.25835476724168926,-0.899119973712078,0.5933503836317136,0.7181228034576127,1.0,8/33,12.53%,SLC37A4;AKT2;ATP1B1;ATP1B3;ATP1B2;TAS1R3;ATP1A2;SIS
prerank,GO_Cellular_Component_2026__Endolysosome Lumen (GO:0036021),0.5124287788505932,1.0141374207382092,0.49242424242424243,0.7295340497652636,1.0,2/5,11.13%,CTSS;CTSK
prerank,KEGG_2019_Mouse__Basal cell carcinoma,-0.22786657397266644,-0.8887641808456623,0.6467661691542289,0.7310946973604283,1.0,16/52,19.64%,WNT11;WNT9B;GADD45G;GLI2;BMP4;DDB2;CTNNB1;GSK3B;WNT16;SUFU;BAK1;FZD8;WNT5A;KIF7;WNT2;SHH
prerank,KEGG_2019_Mouse__Spliceosome,-0.19337650578918486,-0.8907221800972547,0.7138728323699421,0.7316989306467696,1.0,53/126,31.40%,U2SURP;USP39;CDC5L;SNRPD3;RBMX;U2AF2;NCBP1;SLU7;HNRNPA1;SRSF2;ZMAT2;HNRNPC;SYF2;SRSF5;SRSF10;PRPF40B;HSPA8;CWC15;EFTUD2;CRNKL1;BUD31;LSM2;PRPF18;HNRNPM;BCAS2;SNRPB2;WBP11;SMNDC1;U2AF1L4;HNRNPK;SF3A2;SRSF6;NCBP2;SNRPD1;PPIL1;TRA2B;SF3B3;PRPF4;RBM8A;DHX15;HNRNPA3;ALYREF2;DHX16;PCBP1;SRSF4;SRSF3;SNRNP40;EIF4A3;SF3B1;SNRNP27;THOC3;THOC2;SRSF7
prerank,GO_Cellular_Component_2026__SCF Ubiquitin Ligase Complex (GO:0019005),-0.24589420161175463,-0.9790798354907341,0.4643734643734644,0.7329556212663499,1.0,9/61,7.40%,TMEM183A;FBXL5;SKP1;CUL1;FBXL2;FBXW5;CUL2;FBXO9;FBXW11
prerank,GO_Cellular_Component_2026__Condensed Chromosome (GO:0000793),-0.2457862366101382,-0.9763212895228026,0.4845360824742268,0.7349465906679994,1.0,17/55,23.15%,CHMP1A;LRPPRC;SUV39H1;HMGB1;NCAPD3;NCAPD2;NSMCE4A;SETMAR;LIG4;SYCE2;SMC1A;AURKB;CHAMP1;KIFAP3;CENPA;NSMCE3;CDCA2
prerank,GO_Cellular_Component_2026__Platelet Dense Tubular Network (GO:0031094),-0.3888969292217712,-0.9797296835405388,0.47468354430379744,0.7362605965468306,1.0,4/10,28.74%,ITPR1;DMTN;EHD1;ATP2A2
prerank,GO_Cellular_Component_2026__Golgi Cisterna Membrane (GO:0032580),-0.3640341844649041,-0.9713586654021704,0.49414519906323184,0.737632303698796,1.0,3/12,11.84%,TMEM87B;ATP2C1;SLC30A5
prerank,GO_Cellular_Component_2026__ESC/E(Z) Complex (GO:0035098),-0.350712702998913,-0.968650609313809,0.484304932735426,0.7397752872413033,1.0,9/13,40.91%,PHF19;RBBP7;EED;HDAC2;TRIM37;AEBP2;MTF2;SUZ12;SIRT1
prerank,GO_Cellular_Component_2026__Transcription Factor TFIID Complex (GO:0005669),-0.29703390292674503,-0.9719299161817377,0.4820627802690583,0.740812536225685,1.0,11/28,24.73%,TAF13;GTF2E1;TAF11;TCEA1;GTF2E2;TAF6;GTF2B;ERCC3;TAF12;TAF8;TBP
prerank,KEGG_2019_Mouse__Aldosterone synthesis and secretion,-0.2046503301628599,-0.8813561581030195,0.7192982456140351,0.741728252196152,1.0,26/83,20.59%,CALML4;PLCB1;PLCB4;HSD3B2;PRKCA;CALM3;ITPR1;PRKACA;ATP1B1;KCNJ5;ATP1B3;CAMK1;ATP1B2;PRKD1;ATP1A2;CALM2;ATP2B4;CAMK2B;KCNK3;CAMK1G;ATF6B;GNAQ;LIPE;PRKD3;PRKACB;CAMK2G
prerank,GO_Cellular_Component_2026__Microtubule Cytoskeleton (GO:0015630),-0.18679359111455868,-0.9642834991172557,0.5859649122807018,0.7456068006893939,1.0,89/306,21.84%,KIF20B;HEPACAM2;CLIC4;TUBA1C;BAG2;TCP1;CCT6A;GAS2L3;MARK4;CCNB2;CKAP2L;LRPPRC;DNAJA1;SEPTIN2;HDAC6;RACGAP1;CLNS1A;CSNK1D;CDC42EP2;KLHL4;FBXW11;ARHGEF2;CCT3;CCT8;DNM2;CCT2;PPP2CA;TUBB4B;PAFAH1B1;LRRIQ1;SHTN1;KATNBL1;TBCD;FES;CSPP1;CTDP1;TUBGCP3;KIF5B;DCUN1D5;ANAPC5;ANAPC7;DNM1L;CUL3;GAPDH;TPGS2;MAPRE1;CCT4;KIF23;MAPT;CDK5RAP3;RADIL;POLB;JTB;MAPRE2;DYNC1I2;AURKB;TUBG2;AFG2A;CDK5;NDRG1;DYNC1LI1;KATNA1;CAMSAP1;KCNAB2;CEP57;HAUS3;CHAMP1;MAPRE3;KIF21A;PPP2R1A;TRIM63;NUDCD2;DPP9;KIF7;TUBA4A;CCT5;ANXA11;KIFAP3;CBX1;KATNAL1;DCDC2B;ALMS1;CHMP5;SLAIN2;MAD2L2;KLHL5;TTLL3;CDC42;CCAR2
prerank,GO_Cellular_Component_2026__Insulin-responsive Compartment (GO:0032593),-0.4000969122284691,-0.9612775381518934,0.5044642857142857,0.7482175134408321,1.0,4/8,20.68%,MYO5A;RAB4A;RAB10;RAB13
prerank,GO_Cellular_Component_2026__Shelterin Complex (GO:0070187),-0.44148020473960653,-0.9553925486813982,0.5200892857142857,0.7484342011490741,1.0,4/6,31.93%,TERF2;TERB1;TINF2;ACD
prerank,GO_Cellular_Component_2026__FNIP-folliculin RagC/D GAP (GO:1990877),-0.38275490667226997,-0.9556681655692437,0.5104895104895105,0.7524169209624728,1.0,3/10,18.50%,LAMTOR5;RRAGA;LAMTOR3
prerank,GO_Cellular_Component_2026__Endocytic Vesicle (GO:0030139),0.2295636130616541,1.0031360823665754,0.4462934947049924,0.752566321734824,1.0,38/164,16.70%,APOE;CD74;CORO1A;PLD4;CTSS;APOB;MPEG1;COLEC12;ARRB1;DYSF;DNM1;RIN1;STAB1;AMOT;MDM2;CUBN;CTLA4;WASL;WNT4;MSR1;GRIA1;RAPGEF6;RAB11FIP4;HEATR5B;HEATR5A;CLTC;ABCA1;ARRB2;ECPAS;ZDHHC5;HCLS1;GRIA2;GPR161;ARF6;IGF2R;PTCH1;CAMK2D;LRP1
prerank,GO_Cellular_Component_2026__Cytoplasmic Side of Endosome Membrane (GO:0010009),-0.4494773199423823,-0.9569011853407183,0.5127118644067796,0.7539922666475003,1.0,3/6,25.00%,RAB5A;CDIP1;SNX5
prerank,GO_Cellular_Component_2026__Axon (GO:0030424),0.22535495456869872,1.0000487838091847,0.4772079772079772,0.7553776665261127,1.0,73/188,29.59%,ALDH1A1;KCNC2;SNCA;C4A;DOCK7;CALCR;DSCAML1;VIM;ELAVL4;ADAM22;RTN4RL2;GRM7;TGFB2;KIF1A;PRKAA1;CNTN4;MME;CPT1C;CD2AP;DSCAM;KCNA2;CNTN1;RAB3A;LLGL1;MAP6;SLC8A3;SETX;MAP4;TMEM108;SLC4A8;HTT;UNC80;MAPK8;AZIN2;SPG11;EPHA5;SYT13;KCNB1;KIF1C;KCNA4;OLFM1;RAP1GAP;SYT1;VSTM5;MAPK8IP3;NCDN;L1CAM;EPHB2;PTPRS;MAP2;SLC6A1;UHMK1;SYT4;KIF13B;IGF1R;DTNBP1;PALLD;RAP1GAP2;IGSF9;ACTB;DAB2IP;MYPN;CDH2;NRCAM;NTRK3;LRRK2;NFASC;SEMA6A;KIRREL3;CNTNAP2;PRICKLE2;GRIK3;NPTN
prerank,GO_Cellular_Component_2026__RDNA Heterochromatin (GO:0033553),-0.4682555599126752,-0.9463481815715435,0.5295358649789029,0.7562160779866339,1.0,1/5,5.43%,SUV39H1
prerank,GO_Cellular_Component_2026__Basement Membrane (GO:0005604),0.27173827901099684,0.9973892338059583,0.466996699669967,0.7570407977273838,1.0,10/52,11.49%,SMOC1;LAMA2;SMOC2;THBS4;ACHE;COL24A1;COL16A1;COL4A6;AGRN;EFEMP2
prerank,GO_Cellular_Component_2026__Nuclear Lumen (GO:0031981),-0.1730405553469931,-0.9496103193548312,0.7213114754098361,0.7575321839415176,1.0,186/628,26.00%,MTREX;KIF20B;ERGIC2;WDR55;UTP20;SPATS2L;TAF13;FOXI1;FOXM1;POP1;ANP32B;MCM7;PNO1;METTL22;CDK8;CDKN2AIP;TBC1D1;HMGB3;REXO5;PYM1;TRMT1L;GLI2;CDC6;SUV39H1;C1D;UPF3A;NOL9;DGKQ;NMD3;RAN;SLC29A2;NBN;NSUN2;EIPR1;MACROD2;BMS1;XPO6;PPID;DDX52;SHQ1;BRF2;MPHOSPH10;TMX1;RAC1;UCHL5;RGCC;CMAS;KAT5;NONO;RBM28;TAF1C;GNL2;LYAR;DNTTIP1;TSPYL1;SMAD2;KATNBL1;POLR1E;NCAPD2;HMGA2;UPF3B;AOPEP;SETMAR;CEP85;HABP4;EBNA1BP2;MARS1;SNRNP35;XRCC5;EXOSC10;TULP3;RPF1;ATXN1;HECTD1;GLE1;MYSM1;RBBP5;DEDD;NFX1;DDX18;RBM7;OARD1;MORF4L2;PUM3;CIAPIN1;KAT7;SUMO1;DDX11;ABHD14B;GNL3;ARL4A;DNAJC2;NIP7;ARFGEF1;CDK5RAP3;EMG1;XRN2;RSL1D1;CASP6;GNL3L;DHX37;SYNE2;BEND3;IPPK;PARP2;MED1;ZCCHC4;RTF2;TXK;CASK;TFIP11;SFR1;PHF6;HNRNPR;RXRB;RPS6KA3;DDX50;DOLK;TMA16;ATF6B;ZCCHC9;TOP2A;ALKBH2;GET3;NOL7;ADAD1;NARF;SUB1;METTL5;CUTC;AK6;DHX9;UTP4;KRR1;FXR1;CCNT1;NOL12;MAD2L1BP;MAK16;CCDC137;HMGN2;AIRIM;RPS2;PARP1;LLPH;NUFIP1;RNF20;WDR3;DDX54;FBXO11;DCAF13;GZF1;HOXD9;RIOX1;FBXO25;WDR12;FGF18;TCIM;MOB2;SELENBP1;INO80E;FAM32A;NOP58;ACTR6;DDX31;MIF4GD;EXOSC2;ZMYND8;RPP38;BYSL;RBM34;PELP1;INTS4;KNOP1;TTF1;LIN28B;SSRP1;SGF29;MACROH2A1;PPIL1;NF2;CEBPA;CHD7;DKC1;SF3B3;PML
prerank,GO_Cellular_Component_2026__90S Preribosome (GO:0030686),-0.3549222389270931,-0.9429869806760358,0.5269058295964125,0.7591339669128407,1.0,2/12,7.50%,UTP20;BMS1
prerank,GO_Cellular_Component_2026__Nuclear Outer Membrane (GO:0005640),-0.3164900689944756,-0.9463888358927648,0.5367483296213809,0.7606721068385575,1.0,4/17,12.00%,PSEN1;TRAPPC2B;TMEM53;DHCR7
prerank,GO_Cellular_Component_2026__P Granule (GO:0043186),0.35408390062929307,0.9933681108338908,0.4689075630252101,0.762037693724504,1.0,7/18,18.58%,TDRKH;SNRPG;HELZ2;EXD1;TDRD5;HELZ;TDRD1
prerank,KEGG_2019_Mouse__Thyroid cancer,-0.24594941093029607,-0.8693633310489961,0.6963855421686747,0.7629334606339249,1.0,15/37,23.46%,CCDC6;NTRK1;GADD45G;DDB2;CTNNB1;MAPK1;BAK1;NRAS;NCOA4;RET;RXRB;BRAF;PPARG;CDH1;POLK
prerank,GO_Cellular_Component_2026__NURF Complex (GO:0016589),-0.42726928698303046,-0.9385864475463852,0.5252747252747253,0.7650465300272548,1.0,2/6,21.31%,HMGXB4;SMARCA1
prerank,GO_Cellular_Component_2026__Lamellar Body (GO:0042599),-0.4329110472588432,-0.9358767037621368,0.5557986870897156,0.7668067173302621,1.0,1/6,1.48%,CTSH
prerank,GO_Cellular_Component_2026__U5 snRNP (GO:0005682),0.34570128835387637,0.9834283059867359,0.4822064056939502,0.771928619387519,1.0,5/18,18.40%,PRPF8;DDX23;SNRPG;SNRNP200;SNRPD2
prerank,GO_Cellular_Component_2026__Bicellular Tight Junction (GO:0005923),0.24960334548907737,0.9778985224909105,0.4918300653594771,0.7758657492211365,1.0,23/76,20.80%,FRMPD2;POPDC1;AOC1;MPDZ;AMOT;TGFBR1;AMOTL2;UBN1;TJP2;CLDN23;MICALL2;TJP1;CLDN1;RIGI;CXADR;CLDN7;DLG1;CYTH1;RAP2B;RAPGEF2;TJP3;RAP2C;PATJ
prerank,KEGG_2019_Mouse__Vasopressin-regulated water reabsorption,0.24245973287009936,0.8525466080687836,0.6841216216216216,0.7760462536171381,1.0,4/41,4.37%,CREB3L3;ARHGDIB;AQP4;CREB1
prerank,GO_Cellular_Component_2026__Astrocyte Projection (GO:0097449),0.4331484854917475,0.9838543741775718,0.4944649446494465,0.77610049665708,1.0,2/8,3.29%,SLC2A13;AQP4
prerank,GO_Cellular_Component_2026__Cation Channel Complex (GO:0034703),0.2850040983497853,0.9798297036308616,0.48135593220338985,0.7761483946455043,1.0,11/42,16.18%,HTR3A;FKBP1B;KCNAB1;PKD2;RYR3;RYR1;PKD1L3;MCUB;UNC80;AKAP6;CNGB1
prerank,GO_Cellular_Component_2026__Germ Plasm (GO:0060293),0.36996693283838755,0.9855582811916367,0.4888507718696398,0.7769609266193607,1.0,6/15,18.58%,TDRKH;SNRPG;HELZ2;EXD1;HELZ;TDRD1
prerank,KEGG_2019_Mouse__Regulation of lipolysis in adipocytes,0.23692140804896436,0.8544130553970876,0.7095238095238096,0.777965945485127,1.0,14/49,22.25%,PDE3B;PTGER3;ADCY7;PIK3CD;NPY1R;PIK3R3;AKT1;PTGS2;NPY;PRKG2;PRKG1;ADCY2;PIK3CB;AKT3
prerank,KEGG_2019_Mouse__Melanogenesis,0.21301237421527663,0.8458874899596968,0.7774086378737541,0.782846922552805,1.0,11/83,9.42%,CREB3L3;PRKCB;EDNRB;ADCY7;EDN1;TCF7;CREB1;KITL;FZD4;WNT4;CREB3L4
prerank,KEGG_2019_Mouse__Renal cell carcinoma,-0.21172951643614157,-0.8556563466291547,0.7799511002444988,0.7863536708566451,1.0,13/67,10.11%,FH1;VHL;RAP1A;CUL2;GAB1;TGFA;AKT2;RAF1;RAC1;PAK1;RAP1B;BAD;ELOC
prerank,KEGG_2019_Mouse__GnRH signaling pathway,-0.19956435455918728,-0.8483971722507614,0.794044665012407,0.7950029551953357,1.0,20/79,20.59%,CALML4;PLCB1;PLCB4;PLD1;PRKCA;MAPK9;CALM3;ITPR1;PRKACA;RAF1;MAPK1;ELK1;CALM2;CAMK2B;NRAS;MAP2K3;PTK2B;GNAQ;PRKACB;CAMK2G
prerank,KEGG_2019_Mouse__Progesterone-mediated oocyte maturation,0.208922521984789,0.832442486995351,0.7996870109546166,0.7963400434402921,1.0,24/82,22.25%,PDE3B;ADCY7;PIK3CD;ANAPC1;CDC25C;RPS6KA6;CPEB4;PIK3R3;MAPK11;ANAPC13;AKT1;MAPK12;STK10;PGR;CDC27;MAPK8;CPEB1;MAPK10;ANAPC11;ADCY2;PIK3CB;KIF22;RPS6KA2;AKT3
prerank,KEGG_2019_Mouse__Bladder cancer,0.24546177867406252,0.832520475397413,0.727427597955707,0.8018018018018018,1.0,7/38,11.64%,CDKN1A;MDM2;RB1;CCND1;DAPK2;THBS1;MYC
prerank,GO_Cellular_Component_2026__Gemini of Cajal Bodies (GO:0097504),-0.4011905997979789,-0.9152868356248859,0.5784114052953157,0.8089379461881343,1.0,3/7,15.93%,HABP4;NPAT;SMN1
prerank,KEGG_2019_Mouse__Non-homologous end-joining,-0.30861577612456287,-0.8373203756193919,0.6565217391304348,0.8108925461425261,1.0,7/12,36.47%,LIG4;XRCC5;NHEJ1;POLM;XRCC4;XRCC6;MRE11A
prerank,GO_Cellular_Component_2026__Tight Junction (GO:0070160),0.23473335486520716,0.9569889098974507,0.5472,0.8187007335511093,1.0,26/92,20.80%,FRMPD2;POPDC1;AOC1;MPDZ;LUZP1;AMOT;TGFBR1;AMOTL2;UBN1;TJP2;SIPA1L3;CLDN23;MICALL2;TJP1;CLDN1;RIGI;CXADR;PARD6G;CLDN7;DLG1;CYTH1;RAP2B;RAPGEF2;TJP3;RAP2C;PATJ
prerank,GO_Cellular_Component_2026__Cyclin-dependent Protein Kinase Holoenzyme Complex (GO:0000307),0.2843124517551737,0.9508313790882736,0.5403087478559176,0.8230936803160228,1.0,5/35,10.44%,CDKN1A;CCNG1;CCNF;CCND1;CDK13
prerank,GO_Cellular_Component_2026__Golgi Trans Cisterna (GO:0000138),0.4008619077733853,0.9573003852495398,0.5138632162661737,0.8232891508561503,1.0,1/9,0.58%,HID1
prerank,GO_Cellular_Component_2026__Mitotic Spindle Microtubule (GO:1990498),0.325680343615123,0.9517513036502737,0.5114235500878734,0.8260913796494735,1.0,6/19,22.12%,CKAP5;HAUS8;EML3;CLTC;HAUS6;CEP295
prerank,KEGG_2019_Mouse__GABAergic synapse,-0.19289816933019002,-0.8218840547491597,0.8133704735376045,0.8316360072894818,1.0,11/76,10.48%,GLS;GNG12;GNG4;GNAI3;GPHN;SLC6A13;PRKCA;PRKACA;GNAI1;GABARAPL2;SLC38A3
prerank,GO_Cellular_Component_2026__Set1C/COMPASS Complex (GO:0048188),0.393222197616766,0.9227099623964529,0.5688073394495413,0.8338902039733845,1.0,3/9,11.88%,HCFC1;WDR82;SETD1A
prerank,GO_Cellular_Component_2026__Glial Cell Projection (GO:0097386),-0.3224654446033409,-0.8994739394854464,0.5884861407249466,0.8347502742309281,1.0,4/13,15.26%,ITGB1;SLC1A1;ATP1B2;MAPT
prerank,GO_Cellular_Component_2026__Microtubule (GO:0005874),0.20868014671245397,0.9199831674313594,0.6325925925925926,0.8355481140461792,1.0,33/175,14.65%,AKNA;KIF21B;KIF3C;MID1;MEFV;NUMA1;DNM1;CDK5RAP2;SARM1;PSRC1;PARP4;IQGAP1;MID2;TCP11L1;KIF1A;CNP;CASP1;TUBB2A;SYBU;FHDC1;KIF14;TUBB2B;HAUS8;TUBB6;EML3;MX1;KATNB1;MAP6;MAP4;KIF5C;TPGS1;TTL;TUBA8
prerank,GO_Cellular_Component_2026__Secretory Vesicle (GO:0099503),0.28764968447587586,0.9236700523915736,0.5879396984924623,0.8366315443097663,1.0,10/28,18.51%,UNC13D;SYT3;SYTL1;SYT9;SYTL2;NKD2;RAB3D;BAIAP3;SYT13;SYT1
prerank,GO_Cellular_Component_2026__Intercalated Disc (GO:0014704),0.27824320656902096,0.9321234242309119,0.5469522240527183,0.837121480792348,1.0,8/32,16.10%,SCN1B;SCN5A;PGM5;CXADR;CTNNA3;NRAP;AKAP6;DLG1
prerank,GO_Cellular_Component_2026__Pseudopodium (GO:0031143),0.41080466407896,0.9341545492796623,0.5459662288930581,0.8374286003878187,1.0,6/8,36.33%,MSN;ACTN2;F2RL1;ACTN3;ACTN1;ACTN4
prerank,GO_Cellular_Component_2026__Smooth Endoplasmic Reticulum (GO:0005790),0.3385684876165292,0.9297904187213585,0.5661764705882353,0.8376494236189453,1.0,10/17,23.81%,FTCD;APOB;RYR3;RYR1;CASQ1;AQP8;TTYH1;SLMAP;RYR2;RPL10
prerank,GO_Cellular_Component_2026__Golgi Stack (GO:0005795),-0.260406163707244,-0.900160860098537,0.6355353075170843,0.8382788756385838,1.0,17/30,31.00%,GOLPH3;GOLGA7;TRAPPC4;USO1;NSF;GALNT2;RAB34;STX16;GOLGA5;TMBIM4;MGAT4B;RAB14;GOLPH3L;GCNT1;GOLGB1;LYSET;AKAP9
prerank,GO_Cellular_Component_2026__Exocytic Vesicle (GO:0070382),0.2929732070986228,0.9251460894362857,0.5661016949152542,0.838317375714468,1.0,6/27,10.27%,UNC13D;SYT3;SYTL1;SYT9;SYTL2;NKD2
prerank,GO_Cellular_Component_2026__Myofibril (GO:0030016),-0.2938475347076278,-0.8947293455085901,0.6056034482758621,0.8403719090357944,1.0,3/18,4.77%,SCO1;PSMA6;TWF1
prerank,GO_Cellular_Component_2026__Apical Junction Complex (GO:0043296),0.22752940447688708,0.9347137582316333,0.6065040650406504,0.8414592994756398,1.0,27/102,20.80%,FRMPD2;POPDC1;NECTIN1;AOC1;MPDZ;KIFC3;AMOT;TGFBR1;AMOTL2;UBN1;TJP2;CLDN23;MICALL2;TJP1;CLDN1;RIGI;CXADR;CLDN7;DLG1;AJM1;NECTIN2;CYTH1;RAP2B;RAPGEF2;TJP3;RAP2C;PATJ
prerank,GO_Cellular_Component_2026__Cytoskeleton (GO:0005856),0.1861284615201818,0.9254641303451993,0.7215686274509804,0.8427565032468046,1.0,126/479,25.24%,RAC2;MYO1F;BASP1;SYNPO2;FYB1;CCDC146;SNCA;MYO1G;MAST4;ARHGDIB;CLU;HIP1;SEPTIN1;MICAL1;CFAP58;LSP1;CNN2;MARCKS;SEPTIN8;MYO7B;VIM;MYO7A;CDK5RAP2;HSPB1;PSRC1;FLNA;LUZP1;IQGAP1;NEB;MSN;KIFC3;TNIK;ALDOC;ARPC1B;EVPL;MTUS2;TLN2;AHNAK;SNX10;WASL;LCP1;TUBB2A;IGF2BP2;FAM107A;PDLIM4;TUBB2B;APC2;CD2AP;CKAP5;MYO9B;CNN3;RIGI;FLNB;ADD2;EML3;ACTR3B;LLGL1;KATNB1;CLIC5;FGR;ARSJ;MYO5B;TRIP6;MAP4;CDC42BPB;SLC4A1;FHOD3;TUBA8;MYO5C;MARK1;AFAP1;ACTN2;TMOD4;MFHAS1;PLEC;CAPG;ABLIM2;KLHL41;MVP;HTRA2;ADCY10;CENPV;KRT8;DIAPH3;NAV1;LMO7;HINT1;ACTG2;SAMD14;MID1IP1;KLHL17;CDC42EP4;KALRN;MAST1;EPB42;ABLIM1;KRT80;SNTG1;RHOG;AMPH;RASSF1;CEP295;EPB41;MAP2;AMBRA1;TBCA;HMMR;TAOK1;IFT43;PPP1R9A;CCSER2;ARHGAP6;MAST2;CARMIL2;IQGAP2;PDLIM5;SNAP25;ABL1;SPECC1L;PPL;SHROOM2;RAC3;DTNBP1;SHROOM4;PALLD;PKN2
prerank,GO_Cellular_Component_2026__U6 snRNP (GO:0005688),0.42166963702291427,0.939614694454629,0.5454545454545454,0.8453843963326598,1.0,4/8,30.71%,LSM8;LSM3;LSM5;LSM7
prerank,GO_Cellular_Component_2026__Astrocyte End-Foot (GO:0097450),0.4739646392752581,0.9349454847290766,0.552434456928839,0.8462739814855907,1.0,2/5,3.29%,SLC2A13;AQP4
prerank,GO_Cellular_Component_2026__Golgi Cisterna (GO:0031985),0.28230650148809594,0.9365594950539735,0.5487804878048781,0.8475426324730478,1.0,6/32,10.62%,HID1;SORL1;NECAB3;MAN2A1;LLGL1;B3GALT6
prerank,GO_Cellular_Component_2026__Trans-Golgi Network Membrane (GO:0032588),0.22271159869754897,0.9079539009765463,0.65625,0.8532566548935282,1.0,30/100,23.44%,CD74;PLD4;HID1;FCMR;RHOBTB3;STX11;SLC66A2;NSG1;USP6NL;LLGL1;RGP1;CLTC;BAIAP3;IGF2R;ST3GAL1;LGR6;NDST1;RABEPK;MARCHF1;COG5;HTR7;CLVS1;CERK;KIF13A;LGR5;SLC24A5;CLBA1;NLRP3;CRACR2A;VPS13B
prerank,GO_Cellular_Component_2026__Outer Dynein Arm (GO:0036157),0.4171496517678801,0.9087763942874445,0.5766283524904214,0.8564400290843636,1.0,4/7,36.73%,DNAH17;NME8;DNAH8;CFAP70
prerank,KEGG_2019_Mouse__Glutamatergic synapse,0.19389441410318028,0.7927935866214697,0.8799392097264438,0.856721180250592,1.0,37/95,30.64%,PRKCB;KCNJ3;ADCY7;GRK2;GRM7;PLD2;GNGT1;GRIN2C;GRM1;GRIA1;GRIN2A;DLGAP1;GRIN2D;HOMER3;SHANK2;GRIA2;GRIN2B;PLA2G4E;GNG7;GLS2;HOMER2;ADCY2;GRIA4;GNGT2;GNG11;PLCB2;GRM5;SHANK3;ADCY4;CACNA1C;GNG5;CACNA1D;ADCY6;GRIK3;GRIK2;GRM8;PLA2G4B
prerank,GO_Cellular_Component_2026__Gap Junction (GO:0005921),-0.29086437244810365,-0.8842654668313898,0.6302895322939867,0.8576531805889304,1.0,2/17,3.45%,GJB2;GJA3
prerank,GO_Cellular_Component_2026__SWI/SNF Complex (GO:0016514),0.2961424042735502,0.9036154178375329,0.6095890410958904,0.8582914720592073,1.0,5/25,13.67%,ARID1B;RB1;BICRAL;BICRA;SMARCE1
prerank,GO_Cellular_Component_2026__Barr Body (GO:0001740),-0.42021332115391685,-0.8773212422837542,0.6004319654427646,0.8674559357201302,1.0,2/5,25.38%,MACROH2A2;MACROH2A1
prerank,GO_Cellular_Component_2026__Mitotic Spindle (GO:0072686),-0.1918985311380862,-0.8699379900300803,0.7857142857142857,0.8687356707200604,1.0,26/120,18.45%,HEPACAM2;ECT2;CDC16;CDK1;DR1;CKAP2L;MAP9;TBL1X;RACGAP1;KNSTRN;WDR5;KLHL4;SPOUT1;KAT2B;KATNBL1;FAM161A;MAPK1;ANAPC7;CUL3;MAPRE1;KIF23;NUP62;CAMSAP1;HAUS3;CLTA;NUDCD2
prerank,GO_Cellular_Component_2026__Uniplex Complex (GO:1990246),-0.3989791586314909,-0.871821109398907,0.6297872340425532,0.8696208398456633,1.0,2/6,16.70%,MICU2;MCU
prerank,GO_Cellular_Component_2026__Flotillin Complex (GO:0016600),-0.40491807140833547,-0.8726498751761428,0.605427974947808,0.8727652098746512,1.0,3/6,22.83%,SORBS1;FLOT2;CDH1
prerank,GO_Cellular_Component_2026__TORC1 Complex (GO:0031931),-0.3967095888076394,-0.856902077993376,0.6071428571428571,0.8759610315229719,1.0,3/6,37.81%,MTOR;MLST8;AKT1S1
prerank,GO_Cellular_Component_2026__Clathrin-sculpted Gamma-Aminobutyric Acid Transport Vesicle (GO:0061200),-0.37113089564462587,-0.858825998237945,0.6233480176211453,0.876727950587909,1.0,3/7,16.52%,DNAJC5;VAMP2;HSPA8
prerank,GO_Cellular_Component_2026__Clathrin-sculpted Gamma-Aminobutyric Acid Transport Vesicle Membrane (GO:0061202),-0.37113089564462587,-0.858825998237945,0.6233480176211453,0.876727950587909,1.0,3/7,16.52%,DNAJC5;VAMP2;HSPA8
prerank,GO_Cellular_Component_2026__PTW/PP1 Phosphatase Complex (GO:0072357),-0.35793955833186686,-0.8536728934590547,0.6351931330472103,0.877672922086919,1.0,2/8,13.45%,PPP1R12A;PPP1CB
prerank,GO_Cellular_Component_2026__MRNA Cleavage and Polyadenylation Specificity Factor Complex (GO:0005847),-0.2843191544110204,-0.8478606142504889,0.6774941995359629,0.8794102293421753,1.0,5/16,24.28%,CPSF7;WDR33;CSTF2;CSNK1A1;CPSF4L
prerank,GO_Cellular_Component_2026__Chromosome (GO:0005694),-0.18538774861716376,-0.8609714904841985,0.8126801152737753,0.882058228575691,1.0,54/143,30.20%,KMT5A;BMS1;MPHOSPH10;HMGB1;INTS7;SHLD3;DNTTIP1;PPP1R7;NCAPD2;HMGA2;SETMAR;EBNA1BP2;LIG4;RECQL;TOP3A;SYCE2;RHNO1;DDX18;PUM3;KAT7;SMC1A;GNL3;RMI1;GTF2B;CHAMP1;SFR1;SHLD2;TOP2A;UTP4;BRME1;CCDC137;TRIP13;LLPH;MAD2L2;CDK11B;RAD21;CDCA2;SETD2;BYSL;MACROH2A1;HSF2BP;CNTD1;CDCA5;SIRT2;SHOC1;INTS15;ESRRB;FSAF1;FAAP20;POLG;DDX27;NOC2L;XRCC4;PES1
