age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000025934,10.1140253180573,9.90999767032877,9.97635906126236,10.3906971842469,10.5290906158481,10.3671026911949,10.6192598126209
ENSMUSG00000121505,8.55108729308362,8.37956226842882,8.49997223073679,8.34125166486288,8.2320072770744,8.508380242984,8.18352063127924
ENSMUSG00000028033,7.57708961083613,7.60576991475908,7.52950286410477,7.67982999481056,7.58505418419806,7.30975748792109,7.54415627030192
ENSMUSG00000082935,7.32803363963998,7.4161014300003,7.84072756844318,7.4657774142383,7.56196626058391,7.42253904598884,7.66854110995484
ENSMUSG00000041670,7.81869830145465,7.64153375071316,7.49018883715441,8.1149535489495,8.01100121543662,7.48235636625975,7.61075406426953
ENSMUSG00000102766,7.59418155896942,7.33985369306224,7.39238118347613,7.56541851066184,7.57367397133273,7.54799216421845,7.70356729840884
ENSMUSG00000134304,9.35504501155481,9.21257197238509,9.26344280001016,9.36852832582307,9.12913667948198,9.33523173648426,9.26528389695566
ENSMUSG00000097970,7.69854075849508,7.58019984480026,7.65621831015505,7.61988181247034,7.77633371537201,7.57691698408136,7.79677090502417
ENSMUSG00000026158,9.22067181294201,8.9124507972662,9.11125016109046,9.15025210210071,8.91615663569571,9.10939668876906,8.83528675092875
ENSMUSG00000099503,7.74969493160562,7.30603037319713,7.15534755650263,7.50225228685918,7.52456218647317,7.37361220162875,7.54415627030192
ENSMUSG00000026156,10.3282044599961,10.1938949468896,10.4478347157825,10.515537969387,10.3682951572134,10.7528815994596,10.2975247213306
ENSMUSG00000026155,9.25175796858951,9.45051236851619,9.31503077891853,9.22011720199953,9.14017278305606,9.31395244693698,9.45697014734904
ENSMUSG00000026154,9.00392877629754,9.1717607089273,9.16402037998036,8.97215468651849,8.99472795867422,8.98696562791853,9.30655612494159
ENSMUSG00000026153,9.71715313410708,9.59177306629698,9.86183678949296,9.58171656607952,9.39067411299832,9.85870737472798,10.1809266037302
ENSMUSG00000102398,7.64176203741233,7.5385619272653,7.39238118347613,7.56541851066184,7.43477290072783,7.15534755650263,7.43069152363921
ENSMUSG00000122847,7.724722103132,7.90803859875434,7.65621831015505,7.93866207027384,7.76863850363163,7.44387888546462,7.75209379665795
ENSMUSG00000026147,7.3667809633804,7.5080120149054,7.44549069878923,7.84426552931313,7.58505418419806,7.46372742373625,7.72023026967174
ENSMUSG00000026141,8.53254278603209,8.41204924562745,7.8791416043482,8.48953656046988,8.4128302037326,7.91132386951468,8.52311647156483
ENSMUSG00000100131,7.65658548670181,7.56680117344482,7.98293703615084,7.53518083471252,7.58505418419806,7.759134141792,7.85162828997872
ENSMUSG00000067736,7.67096647673581,7.59317728033614,7.59756260290769,7.61988181247034,7.74491417826187,7.64156340103401,7.81094617799231
ENSMUSG00000138098,7.4281446683255,7.47448828477785,7.32304978962612,7.74344890730114,7.61746851271707,7.37361220162875,7.56758675153254
ENSMUSG00000101111,8.27331818861473,7.95682196837657,8.72880193189906,8.0911819106368,8.07821871764848,8.10297032492992,8.27254863311322
ENSMUSG00000100862,8.19107507391839,7.90078418271147,8.52691078661732,7.67982999481056,7.84832227161879,7.95518380825605,8.34671939339411
ENSMUSG00000102070,7.91913322393964,7.93632344065034,8.1558451892961,7.78211005960216,7.90058654337803,7.76865349570488,8.02499069051678
ENSMUSG00000101249,7.78520147115474,7.67475567403823,7.99887903949881,7.77268505086566,7.9835165893862,7.54799216421845,8.04531547129542
ENSMUSG00000127021,7.4281446683255,7.64153375071316,7.68302101325036,7.63249784179878,7.52456218647317,7.61682852541026,7.58972305960448
ENSMUSG00000073725,11.3776023583489,11.0593686585087,11.2181768711825,11.0689216832341,11.0347598687374,11.3762001201594,11.1323590670822
ENSMUSG00000122244,7.27749148147905,7.52361074226693,7.70847218412654,7.90862422989364,7.49730641488458,7.15534755650263,7.49231920835324
ENSMUSG00000033569,8.06275804566366,7.95005365019943,7.79984854013182,8.25030833331048,8.24027084591305,7.81406990644234,7.93778894573319
ENSMUSG00000104027,7.3994172099243,7.62992247562742,7.39238118347613,7.66842279091467,7.57367397133273,7.51669851401906,7.58972305960448
ENSMUSG00000103214,7.67096647673581,7.15534755650263,7.56498630754562,7.96038733570274,7.78392905671822,7.56271815872986,7.4630752077431
ENSMUSG00000103889,7.54057051620929,7.60576991475908,7.49018883715441,7.44579784506585,7.57367397133273,7.37361220162875,7.49231920835324
ENSMUSG00000102250,7.79657439332883,7.62992247562742,7.68302101325036,8.0911819106368,7.68520651059073,7.53267725134233,7.54415627030192
ENSMUSG00000102317,7.62645431416134,7.55293865517904,7.15534755650263,7.64477733153368,7.65734026570699,7.53267725134233,7.15534755650263
ENSMUSG00000103563,7.57708961083613,7.36834860309375,7.56498630754562,7.57971013942706,7.54990188187938,7.30975748792109,7.29317616110228
ENSMUSG00000102465,7.50010503642396,7.60576991475908,7.15534755650263,7.71259271705718,7.59613228150425,7.57691698408136,7.7673706500919
ENSMUSG00000103924,7.45409316933013,7.56680117344482,7.15534755650263,7.76310494307607,7.39743130875128,7.42253904598884,7.66854110995484
ENSMUSG00000104132,7.62645431416134,7.8069058575088,7.68302101325036,7.72307417543966,8.05303524503233,7.759134141792,7.58972305960448
ENSMUSG00000102747,7.93755109572291,7.8069058575088,7.84072756844318,8.10315268363829,8.22366823939871,7.83132823860433,8.09397299094281
ENSMUSG00000140232,7.68494109802138,7.47448828477785,7.52950286410477,7.70190019767733,7.5374470345106,7.26455790979345,7.58972305960448
ENSMUSG00000101514,8.15732269487012,8.12550675699195,8.05953644203947,8.04784525613599,8.14946061237726,8.18134815239836,8.28023107330567
ENSMUSG00000138065,7.3667809633804,7.47448828477785,7.65621831015505,7.50225228685918,7.2952239153033,7.26455790979345,7.66854110995484
ENSMUSG00000127937,7.54057051620929,7.86329928252329,8.01449301325388,7.91625518986916,7.92528171852078,7.39931683688103,7.78225386107777
ENSMUSG00000125037,7.61061341792917,7.26192060151952,7.56498630754562,7.56541851066184,7.37638188875142,7.56271815872986,7.519181533857
ENSMUSG00000048874,10.4409030744807,9.91238208367835,10.1973816022777,10.2417655564495,10.0998534060027,10.3080739721045,10.3596376358592
ENSMUSG00000103783,7.87082203168007,7.64153375071316,7.68302101325036,7.61988181247034,7.86178051978178,7.68747310340056,7.8773860856426
ENSMUSG00000104315,7.93755109572291,7.89345216998973,7.93293725147048,8.15500583791859,7.74491417826187,8.11461886007827,8.24911470529476
ENSMUSG00000026064,7.80773644379563,7.69572475161982,7.79984854013182,7.59352298260289,7.68520651059073,7.96922898004568,7.85162828997872
ENSMUSG00000117310,7.95550545689844,7.8069058575088,8.05953644203947,7.96748718942782,7.8878985983308,7.82275878294684,7.78225386107777
ENSMUSG00000086726,7.32803363963998,7.5080120149054,7.56498630754562,7.67982999481056,7.37638188875142,7.15534755650263,7.29317616110228
