age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000101299,6.23797752742154,6.05505829288965,6.41628787196481,6.58500152503309,6.53595851795916,6.16089320763214,6.63337529208759
ENSMUSG00000060424,7.05614578819717,6.88943851869415,6.96768050691518,6.80742910885768,6.98752509556216,6.85343831771499,7.02909057906126
ENSMUSG00000097063,7.41720371041242,7.25271741013227,7.12738232718927,7.30875789996102,7.25543238989327,7.3837380380685,7.15607890770414
ENSMUSG00000093436,6.46876876770736,6.42809948991227,6.41628787196481,6.62368832664139,6.48571538741539,6.43778813647203,6.54857175551184
ENSMUSG00000045515,8.57598717370087,8.77821992968467,9.12686877654638,8.79879223806208,8.58498816796349,9.17899518471679,8.758933386984
ENSMUSG00000060679,8.74467520736494,8.82813961998701,8.67550157999751,8.61871155087738,8.65626707153852,8.84032466341134,8.62599413729394
ENSMUSG00000070939,9.86833730016457,9.87544070531614,10.1425860590997,9.84069123753502,9.83871602665971,10.0529459133177,9.71598094966555
ENSMUSG00000041878,6.34972957544785,6.45099908098263,6.47303913211556,6.21190232083979,6.32650250183281,6.16089320763214,6.80080580105272
ENSMUSG00000010290,8.52545667822521,8.52995878910649,8.78616028194343,8.54852481109841,8.67766320845925,8.46696113571862,8.33158546431695
ENSMUSG00000008136,8.24037248631475,8.52995878910649,8.44069674278608,8.22951138676741,8.62476717658041,8.59241964153231,8.19208056638513
ENSMUSG00000120601,6.381956513616,6.42809948991227,6.41628787196481,6.40302773832122,6.39164238307514,6.16089320763214,6.24021766015066
ENSMUSG00000099576,6.1423831032765,6.26560129564893,6.41628787196481,7.08888535651412,6.62650187475651,5.81175311824132,6.41550742321071
ENSMUSG00000066877,7.55798087387532,8.07458992744557,8.49917012299485,8.13993337053988,8.0253577610822,7.77777425662269,8.75470068595937
ENSMUSG00000103945,6.56828454087322,6.2966546671336,6.57317460843752,6.52264458234043,6.53595851795916,6.50504821045859,6.60620983664686
ENSMUSG00000026051,6.41237309598603,6.23218035744281,6.19576325276139,6.60460420622898,6.61218894827411,6.11430099454869,6.37702106418026
ENSMUSG00000057363,8.26934089996873,8.50412605178284,8.53946414860435,8.64133767017124,8.50181844980045,8.46003010707089,8.49946706517126
ENSMUSG00000120105,6.76954618768105,6.67701562536389,6.41628787196481,6.24981621633223,6.70710296823948,6.50504821045859,6.88334277691056
ENSMUSG00000041763,9.27350091777361,9.21982776924673,9.51676217546744,9.36798141758473,9.30897669347976,9.34350068384456,9.21956010505304
