baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name
ENSMUSG00000032322,45.6559489004021,1.55508696912147,0.46039195188216,3.37774577240982,0.000730826122971293,0.0468609457875464,Pstpip1
ENSMUSG00000032327,161.964093458924,1.77981066152761,0.339398115318049,5.24402046210465,1.57114764100523e-07,6.04456754747964e-05,Stra6
ENSMUSG00000032243,19.1085873196498,2.48927831313783,0.721532005594706,3.44999015128386,0.000560607005455323,0.0385140093006079,Itga11
ENSMUSG00000013584,166.214677295103,1.22373873336051,0.314123758148503,3.89572167534678,9.79067683770699e-05,0.0104573519903189,Aldh1a2
ENSMUSG00000099974,6.82224866157207,5.7841184116633,1.56085483132508,3.70573758403458,0.000210776443818532,0.0188245947520358,Bcl2a1d
ENSMUSG00000023249,735.618901667736,0.562809468964726,0.154530230317903,3.64206710756142,0.00027045754187893,0.0227721607736243,Parp3
ENSMUSG00000048521,98.7854354430614,1.0324631584439,0.297526429737018,3.47015611136292,0.000520155946089087,0.0364356855570023,Cxcr6
ENSMUSG00000049103,299.564391926753,0.882688180544886,0.238887311873827,3.69499817140182,0.000219888369813106,0.0193617903659026,Ccr2
ENSMUSG00000019899,408.0063130364,0.65564163739699,0.191570566102748,3.42245497695788,0.000620583744992898,0.0417175744920361,Lama2
ENSMUSG00000009646,15.7412594299678,4.31054136852849,1.00281825893285,4.2984272874285,1.72014312437654e-05,0.00265480677529001,Pla2g12b
ENSMUSG00000001155,903.653300846229,0.863160380019307,0.202770454025704,4.2568350708032,2.07341195661073e-05,0.00308629838089074,Ftcd
ENSMUSG00000000290,239.648927014587,0.948717938975101,0.250718894642947,3.7839905936335,0.000154333658618138,0.0148485679393162,Itgb2
ENSMUSG00000051652,726.503354492339,0.60902712680892,0.179160059204533,3.39934653690665,0.000675470741058143,0.0441031248606814,Lrrc3
ENSMUSG00000035041,16.7148886070252,4.28334279085497,1.11154214226974,3.85351362577087,0.000116434780501968,0.0117881965830474,Creb3l3
ENSMUSG00000035681,98.2753883472771,1.37465311328923,0.296130134215612,4.64205750937981,3.44956811366082e-06,0.000737293588190737,Kcnc2
ENSMUSG00000069516,1125.41549948642,1.68610774807652,0.444019136037138,3.79737630932981,0.000146235705197089,0.0142292462251502,Lyz2
ENSMUSG00000006724,242.632211936681,1.3655463994961,0.341268293030501,4.00138667254989,6.29723538309022e-05,0.00746326849407285,Cyp27b1
ENSMUSG00000034833,36.8570891694814,1.64234305211259,0.458243391635365,3.58399724271296,0.000338375657716097,0.0269482804856893,Tespa1
ENSMUSG00000085156,164.1474991049,0.916511570869525,0.266639489059851,3.43726870352576,0.000587612347441913,0.0398222817682383,Snhg15
ENSMUSG00000020407,248.378995759652,0.730187830051503,0.19608582395515,3.72381753725612,0.000196232773706609,0.0179111188341276,Upp1
ENSMUSG00000004668,4993.69871289398,0.505287440855009,0.126206693446238,4.00365010014507,6.23725959785016e-05,0.00746292587384875,Abca13
ENSMUSG00000018654,216.224211212854,1.16645337491469,0.273835563399279,4.25968548582525,2.0471475616314e-05,0.00306545024393511,Ikzf1
ENSMUSG00000020120,141.977880854755,1.1369209269893,0.335091147230095,3.39287067529904,0.000691642835078317,0.0448080631523406,Plek
ENSMUSG00000020143,142.997747130471,1.0689905381095,0.306186915110651,3.4913005270757,0.000480675243892001,0.0341761496863414,Dock2
ENSMUSG00000040405,178.331645288073,1.67732040536626,0.315336245055478,5.31914878694381,1.04253854076821e-07,4.34512688149843e-05,Havcr1
