Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue,Gene_name
ENSMUSG00000114327,10.22169921451423,0.28942697369185005,0.9243399425257615,0.31311745860618123,0.7541914255072644,0.977940806261318,Gm40988
ENSMUSG00000060636,653.55756216455,-0.08249403731678966,0.2635711780327516,-0.3129858049446471,0.7542914467592055,0.9779648082841481,Rpl35a
ENSMUSG00000107560,10.438587799898011,0.2590962665368393,0.8278188289568829,0.31298667954112747,0.7542907822883166,0.9779648082841481,Gm44199
ENSMUSG00000045691,351.77170920863875,0.056947237908169135,0.18197661076913565,0.3129371278401001,0.754328429265374,0.9779648082841481,Thtpa
ENSMUSG00000085819,17.490345753146762,-0.187662154012924,0.5998257454035915,-0.3128611191682943,0.7543861780990365,0.9779756624160395,Ube4bos1
ENSMUSG00000111877,18.307721258283493,-0.18958423274510272,0.6063934313429425,-0.3126422928514283,0.7545524426453358,0.9779756624160395,Gm6477
ENSMUSG00000082321,97.42241218405039,-0.0939074853685015,0.30036546129135305,-0.3126440868559508,0.7545510795118955,0.9779756624160395,Gm14253
ENSMUSG00000141517,8.533746120126496,0.29404237028345204,0.9404597416453114,0.3126581152416286,0.754540420389194,0.9779756624160395,Gm53948
ENSMUSG00000095093,13.19664329106387,0.28651744387009787,0.9162077261093913,0.3127210519024688,0.7544926000958411,0.9779756624160395,Vmn2r111
ENSMUSG00000111442,79.87244035533219,0.10893419968366644,0.348636013436752,0.31245825297801255,0.7546922852093403,0.9779756624160395,Gm48334
ENSMUSG00000004609,80.68781306662548,0.11237085225351574,0.35959398320625796,0.3124936942814792,0.7546653545353269,0.9779756624160395,Cd33
ENSMUSG00000124300,12.371786240141446,-0.2539662375858053,0.8124568134247313,-0.3125904459035392,0.7545918376971031,0.9779756624160395,Gm71370
ENSMUSG00000017176,185.7312097051109,-0.07226635339535332,0.2312418151963426,-0.31251421086620285,0.7546497647976411,0.9779756624160395,Nt5c3b
ENSMUSG00000113621,17.252709172705327,0.21287162804535667,0.6891939302274493,0.3088704335731806,0.7574200884335859,0.9780269829052722,2900060N12Rik
ENSMUSG00000070166,14.471108887113317,-0.22554383859208715,0.7310372562417604,-0.3085257784967088,0.7576822878960214,0.9780269829052722,Gm25821
ENSMUSG00000130018,9.455125453928137,0.2916783222095074,0.9340521528015931,0.3122719875273006,0.7548338270649262,0.9780269829052722,Gm68440
ENSMUSG00000034994,25587.12993539759,0.03561286788344845,0.11418202346060999,0.31189557518862876,0.755119885379358,0.9780269829052722,Eef2
ENSMUSG00000028889,528.5737203102539,-0.05436731470484511,0.17587451582121233,-0.3091255970257394,0.7572259885115684,0.9780269829052722,Yrdc
ENSMUSG00000082675,71.43655846985175,0.09881052010729988,0.3193860938814031,0.30937640053918863,0.7570352200647079,0.9780269829052722,Gm6382
ENSMUSG00000068196,254.54451179253115,0.08115135274388924,0.26080105265445,0.31116190643375674,0.7556775407677335,0.9780269829052722,Col8a1
ENSMUSG00000029687,109.97262188530132,0.08668451717800994,0.27861308980329896,0.31112865960177705,0.7557028144199192,0.9780269829052722,Ezh2
ENSMUSG00000038831,258.57689337849587,0.07333244951443474,0.23760952917184625,0.30862587780054285,0.7576061335722258,0.9780269829052722,Ralgps1
ENSMUSG00000026204,7.975098751682859,-0.26843795673591814,0.8680714932941809,-0.3092348485229513,0.7571428868264242,0.9780269829052722,Ptprn
ENSMUSG00000140378,27.855002747576833,0.15398713771082395,0.4945577721407427,0.31136329542305086,0.755524454018309,0.9780269829052722,Gm63125
ENSMUSG00000053291,52.525959666174664,0.10895102144957025,0.3527050884583269,0.30890118973274505,0.7573966917634529,0.9780269829052722,Rab4b
ENSMUSG00000041889,255.66849738269315,0.0612852879923519,0.19871625796312628,0.30840600875105034,0.7577734103414677,0.9780269829052722,Shisa4
